feature,parameter,sensitivity,abs_sensitivity,direction
DC shape_raw[8050],k0_2,0.00021734927222579067,0.00021734927222579067,positive
DC shape_raw[8050],k0_3,0.07088523275606204,0.07088523275606204,positive
DC shape_raw[8050],k0_4,5.64159037544376e-10,5.64159037544376e-10,positive
DC shape_raw[8050],k0_pre,-2.1638783238516742e-06,2.1638783238516742e-06,negative
DC shape_raw[8050],gamma,0.07112695207250191,0.07112695207250191,positive
DC shape_raw[8050],G_OH,-0.29039156358541945,0.29039156358541945,negative
DC shape_raw[8050],G_O,0.2904528345125774,0.2904528345125774,positive
DC shape_raw[8050],scaling_OOH_OH,-0.5999078250622258,0.5999078250622258,negative
DC shape_raw[8050],E0_pre,0.00010458665431148198,0.00010458665431148198,positive
DC shape_raw[8050],Cdl,0.0648556627497958,0.0648556627497958,positive
DC shape_raw[8050],Ru,-0.026324386509066534,0.026324386509066534,negative
DC shape_raw[8050],A,0.030908993115164048,0.030908993115164048,positive
DC shape_raw[8051],k0_1,-6.367920272022346e-06,6.367920272022346e-06,negative
DC shape_raw[8051],k0_2,0.00021465166937420095,0.00021465166937420095,positive
DC shape_raw[8051],k0_3,0.06999547143000928,0.06999547143000928,positive
DC shape_raw[8051],k0_4,1.166713826992642e-09,1.166713826992642e-09,positive
DC shape_raw[8051],k0_pre,-2.4046082557444456e-06,2.4046082557444456e-06,negative
DC shape_raw[8051],gamma,0.07023179761573323,0.07023179761573323,positive
DC shape_raw[8051],G_OH,-0.2868285058928828,0.2868285058928828,negative
DC shape_raw[8051],G_O,0.2868864105636192,0.2868864105636192,positive
DC shape_raw[8051],scaling_OOH_OH,-0.5923758369662225,0.5923758369662225,negative
DC shape_raw[8051],E0_pre,9.099735453440111e-05,9.099735453440111e-05,positive
DC shape_raw[8051],Cdl,0.053781135247140704,0.053781135247140704,positive
DC shape_raw[8051],Ru,-0.026000577409675808,0.026000577409675808,negative
DC shape_raw[8051],A,0.03051135063802635,0.03051135063802635,positive
DC shape_raw[8052],k0_1,-3.672238577287996e-06,3.672238577287996e-06,negative
DC shape_raw[8052],k0_2,0.0002119640999419631,0.0002119640999419631,positive
DC shape_raw[8052],k0_3,0.06910908819744803,0.06910908819744803,positive
DC shape_raw[8052],k0_4,1.776410890195363e-09,1.776410890195363e-09,positive
DC shape_raw[8052],k0_pre,-2.621995512086597e-06,2.621995512086597e-06,negative
DC shape_raw[8052],gamma,0.06933966676083954,0.06933966676083954,positive
DC shape_raw[8052],G_OH,-0.2832776216129487,0.2832776216129487,negative
DC shape_raw[8052],G_O,0.28333159717326095,0.28333159717326095,positive
DC shape_raw[8052],scaling_OOH_OH,-0.5848724936739418,0.5848724936739418,negative
DC shape_raw[8052],E0_pre,7.651327745332262e-05,7.651327745332262e-05,positive
DC shape_raw[8052],Cdl,0.04222051376206775,0.04222051376206775,positive
DC shape_raw[8052],Ru,-0.025677866991351498,0.025677866991351498,negative
DC shape_raw[8052],A,0.030114497724795113,0.030114497724795113,positive
DC shape_raw[8053],k0_1,-9.387674281019412e-07,9.387674281019412e-07,negative
DC shape_raw[8053],k0_2,0.00020928664518265173,0.00020928664518265173,positive
DC shape_raw[8053],k0_3,0.06822611286001128,0.06822611286001128,positive
DC shape_raw[8053],k0_4,2.3828113401302013e-09,2.3828113401302013e-09,positive
DC shape_raw[8053],k0_pre,-2.8139273681577942e-06,2.8139273681577942e-06,negative
DC shape_raw[8053],gamma,0.06845062076737969,0.06845062076737969,positive
DC shape_raw[8053],G_OH,-0.2797390160288042,0.2797390160288042,negative
DC shape_raw[8053],G_O,0.2797885375146054,0.2797885375146054,positive
DC shape_raw[8053],scaling_OOH_OH,-0.5773980476279494,0.5773980476279494,negative
DC shape_raw[8053],E0_pre,6.127449882443267e-05,6.127449882443267e-05,positive
DC shape_raw[8053],Cdl,0.030285869064715754,0.030285869064715754,positive
DC shape_raw[8053],Ru,-0.025356265500734516,0.025356265500734516,negative
DC shape_raw[8053],A,0.029718557720180862,0.029718557720180862,positive
DC shape_raw[8054],k0_1,1.8060213883323323e-06,1.8060213883323323e-06,positive
DC shape_raw[8054],k0_2,0.00020661938435957963,0.00020661938435957963,positive
DC shape_raw[8054],k0_3,0.06734657586006458,0.06734657586006458,positive
DC shape_raw[8054],k0_4,2.9761271697652227e-09,2.9761271697652227e-09,positive
DC shape_raw[8054],k0_pre,-2.978538201323762e-06,2.978538201323762e-06,negative
DC shape_raw[8054],gamma,0.06756472478310785,0.06756472478310785,positive
DC shape_raw[8054],G_OH,-0.2762127934131679,0.2762127934131679,negative
DC shape_raw[8054],G_O,0.2762573788545725,0.2762573788545725,positive
DC shape_raw[8054],scaling_OOH_OH,-0.5699527565703296,0.5699527565703296,negative
DC shape_raw[8054],E0_pre,4.5428520358349914e-05,4.5428520358349914e-05,positive
DC shape_raw[8054],Cdl,0.01809288967679026,0.01809288967679026,positive
DC shape_raw[8054],Ru,-0.025035783359539522,0.025035783359539522,negative
DC shape_raw[8054],A,0.029323659825780047,0.029323659825780047,positive
DC shape_raw[8055],k0_1,4.53552776133366e-06,4.53552776133366e-06,positive
DC shape_raw[8055],k0_2,0.00020396239565221888,0.00020396239565221888,positive
DC shape_raw[8055],k0_3,0.06647050852546392,0.06647050852546392,positive
DC shape_raw[8055],k0_4,3.5472957421146525e-09,3.5472957421146525e-09,positive
DC shape_raw[8055],k0_pre,-3.114227648724053e-06,3.114227648724053e-06,negative
DC shape_raw[8055],gamma,0.06668204775513124,0.06668204775513124,positive
DC shape_raw[8055],G_OH,-0.2726990583806348,0.2726990583806348,negative
DC shape_raw[8055],G_O,0.27273827349093815,0.27273827349093815,positive
DC shape_raw[8055],scaling_OOH_OH,-0.5625368856105616,0.5625368856105616,negative
DC shape_raw[8055],E0_pre,2.91288428118257e-05,2.91288428118257e-05,positive
DC shape_raw[8055],Cdl,0.005759761231377908,0.005759761231377908,positive
DC shape_raw[8055],Ru,-0.024716431275171556,0.024716431275171556,negative
DC shape_raw[8055],A,0.02892993808481472,0.02892993808481472,positive
DC shape_raw[8056],k0_1,7.223280905373941e-06,7.223280905373941e-06,positive
DC shape_raw[8056],k0_2,0.00020131575708002856,0.00020131575708002856,positive
DC shape_raw[8056],k0_3,0.06559794330590202,0.06559794330590202,positive
DC shape_raw[8056],k0_4,4.088039957919605e-09,4.088039957919605e-09,positive
DC shape_raw[8056],k0_pre,-3.219676184328243e-06,3.219676184328243e-06,negative
DC shape_raw[8056],gamma,0.06580266230414573,0.06580266230414573,positive
DC shape_raw[8056],G_OH,-0.2691979172415277,0.2691979172415277,negative
DC shape_raw[8056],G_O,0.2692313796452668,0.2692313796452668,positive
DC shape_raw[8056],scaling_OOH_OH,-0.5551507092232744,0.5551507092232744,negative
DC shape_raw[8056],E0_pre,1.2533479875725477e-05,1.2533479875725477e-05,positive
DC shape_raw[8056],Cdl,-0.0065939784962757795,0.0065939784962757795,negative
DC shape_raw[8056],Ru,-0.024398220348991754,0.024398220348991754,negative
DC shape_raw[8056],A,0.02853753031927029,0.02853753031927029,positive
DC shape_raw[8057],k0_1,9.843195940081535e-06,9.843195940081535e-06,positive
DC shape_raw[8057],k0_2,0.00019867954742710432,0.00019867954742710432,positive
DC shape_raw[8057],k0_3,0.0647289139984533,0.0647289139984533,positive
DC shape_raw[8057],k0_4,4.590922735495671e-09,4.590922735495671e-09,positive
DC shape_raw[8057],k0_pre,-3.2938579766596552e-06,3.2938579766596552e-06,negative
DC shape_raw[8057],gamma,0.06492664456285523,0.06492664456285523,positive
DC shape_raw[8057],G_OH,-0.26570947934357425,0.26570947934357425,negative
DC shape_raw[8057],G_O,0.26573686230254645,0.26573686230254645,positive
DC shape_raw[8057],scaling_OOH_OH,-0.5477945131558133,0.5477945131558133,negative
DC shape_raw[8057],E0_pre,-4.196572838320666e-06,4.196572838320666e-06,negative
DC shape_raw[8057],Cdl,-0.018848598262053144,0.018848598262053144,negative
DC shape_raw[8057],Ru,-0.02408116218113386,0.02408116218113386,negative
DC shape_raw[8057],A,0.028146577029651287,0.028146577029651287,positive
DC shape_raw[8058],k0_1,1.2369826915074822e-05,1.2369826915074822e-05,positive
DC shape_raw[8058],k0_2,0.00019605384716292213,0.00019605384716292213,positive
DC shape_raw[8058],k0_3,0.0638634559600243,0.0638634559600243,positive
DC shape_raw[8058],k0_4,5.0493887443520076e-09,5.0493887443520076e-09,positive
DC shape_raw[8058],k0_pre,-3.3360508851963792e-06,3.3360508851963792e-06,negative
DC shape_raw[8058],gamma,0.06405407398003006,0.06405407398003006,positive
DC shape_raw[8058],G_OH,-0.2622338583878052,0.2622338583878052,negative
DC shape_raw[8058],G_O,0.26225489398874147,0.26225489398874147,positive
DC shape_raw[8058],scaling_OOH_OH,-0.5404685962261092,0.5404685962261092,negative
DC shape_raw[8058],E0_pre,-2.0898898782607576e-05,2.0898898782607576e-05,negative
DC shape_raw[8058],Cdl,-0.030885334250299847,0.030885334250299847,negative
DC shape_raw[8058],Ru,-0.023765268970800734,0.023765268970800734,negative
DC shape_raw[8058],A,0.027757220268003778,0.027757220268003778,positive
DC shape_raw[8059],k0_1,1.4778613824332288e-05,1.4778613824332288e-05,positive
DC shape_raw[8059],k0_2,0.00019343873934828001,0.00019343873934828001,positive
DC shape_raw[8059],k0_3,0.06300160630451483,0.06300160630451483,positive
DC shape_raw[8059],k0_4,5.457800588033515e-09,5.457800588033515e-09,positive
DC shape_raw[8059],k0_pre,-3.3458435156143223e-06,3.3458435156143223e-06,negative
DC shape_raw[8059],gamma,0.06318503309195996,0.06318503309195996,positive
DC shape_raw[8059],G_OH,-0.25877117370518504,0.25877117370518504,negative
DC shape_raw[8059],G_O,0.2587856554780099,0.2587856554780099,positive
DC shape_raw[8059],scaling_OOH_OH,-0.5331732719923687,0.5331732719923687,negative
DC shape_raw[8059],E0_pre,-3.741123638175377e-05,3.741123638175377e-05,negative
DC shape_raw[8059],Cdl,-0.04258754199086294,0.04258754199086294,negative
DC shape_raw[8059],Ru,-0.023450553610999868,0.023450553610999868,negative
DC shape_raw[8059],A,0.02736960249502774,0.02736960249502774,positive
DC shape_raw[8060],k0_1,1.704612121223201e-05,1.704612121223201e-05,positive
DC shape_raw[8060],k0_2,0.00019083431051718612,0.00019083431051718612,positive
DC shape_raw[8060],k0_3,0.06214340408262138,0.06214340408262138,positive
DC shape_raw[8060],k0_4,5.811458060519789e-09,5.811458060519789e-09,positive
DC shape_raw[8060],k0_pre,-3.3231392521182696e-06,3.3231392521182696e-06,negative
DC shape_raw[8060],gamma,0.062319607263361915,0.062319607263361915,positive
DC shape_raw[8060],G_OH,-0.2553215514807385,0.2553215514807385,negative
DC shape_raw[8060],G_O,0.25532933642185446,0.25532933642185446,positive
DC shape_raw[8060],scaling_OOH_OH,-0.525908870277047,0.525908870277047,negative
DC shape_raw[8060],E0_pre,-5.357305452593408e-05,5.357305452593408e-05,negative
DC shape_raw[8060],Cdl,-0.05384182818026067,0.05384182818026067,negative
DC shape_raw[8060],Ru,-0.023137029776726405,0.023137029776726405,negative
DC shape_raw[8060],A,0.026983865432331642,0.026983865432331642,positive
DC shape_raw[8061],k0_1,1.9150266056518045e-05,1.9150266056518045e-05,positive
DC shape_raw[8061],k0_2,0.0001882406515261277,0.0001882406515261277,positive
DC shape_raw[8061],k0_3,0.06128889044236911,0.06128889044236911,positive
DC shape_raw[8061],k0_4,6.106613633578023e-09,6.106613633578023e-09,positive
DC shape_raw[8061],k0_pre,-3.268157231431914e-06,3.268157231431914e-06,negative
DC shape_raw[8061],gamma,0.06145788440008217,0.06145788440008217,positive
DC shape_raw[8061],G_OH,-0.25188512591242374,0.25188512591242374,negative
DC shape_raw[8061],G_O,0.25188613589321296,0.25188613589321296,positive
DC shape_raw[8061],scaling_OOH_OH,-0.5186757385288695,0.5186757385288695,negative
DC shape_raw[8061],E0_pre,-6.922711238088312e-05,6.922711238088312e-05,negative
DC shape_raw[8061],Cdl,-0.06453915132879194,0.06453915132879194,negative
DC shape_raw[8061],Ru,-0.02282471200565249,0.02282471200565249,negative
DC shape_raw[8061],A,0.02660014892086246,0.02660014892086246,positive
DC shape_raw[8062],k0_1,2.107053271137791e-05,2.107053271137791e-05,positive
DC shape_raw[8062],k0_2,0.00018565785836133222,0.00018565785836133222,positive
DC shape_raw[8062],k0_3,0.06043810876861264,0.06043810876861264,positive
DC shape_raw[8062],k0_4,6.340473895853318e-09,6.340473895853318e-09,positive
DC shape_raw[8062],k0_pre,-3.1814302519366858e-06,3.1814302519366858e-06,negative
DC shape_raw[8062],gamma,0.06059995463617636,0.06059995463617636,positive
DC shape_raw[8062],G_OH,-0.24846204029243582,0.24846204029243582,negative
DC shape_raw[8062],G_O,0.24845626283912214,0.24845626283912214,positive
DC shape_raw[8062],scaling_OOH_OH,-0.5114742430080529,0.5114742430080529,negative
DC shape_raw[8062],E0_pre,-8.422098834711479e-05,8.422098834711479e-05,negative
DC shape_raw[8062],Cdl,-0.0745758805945964,0.0745758805945964,negative
DC shape_raw[8062],Ru,-0.022513615770448275,0.022513615770448275,negative
DC shape_raw[8062],A,0.02621858979652723,0.02621858979652723,positive
DC shape_raw[8063],k0_1,2.278817281634351e-05,2.278817281634351e-05,positive
DC shape_raw[8063],k0_2,0.00018308603289668825,0.00018308603289668825,positive
DC shape_raw[8063],k0_3,0.05959110479994735,0.05959110479994735,positive
DC shape_raw[8063],k0_4,6.511193179754441e-09,6.511193179754441e-09,positive
DC shape_raw[8063],k0_pre,-3.063799630225917e-06,3.063799630225917e-06,negative
DC shape_raw[8063],gamma,0.05974590999820403,0.05974590999820403,positive
DC shape_raw[8063],G_OH,-0.24505244799937018,0.24505244799937018,negative
DC shape_raw[8063],G_O,0.24503993643649846,0.24503993643649846,positive
DC shape_raw[8063],scaling_OOH_OH,-0.5043047697813978,0.5043047697813978,negative
DC shape_raw[8063],E0_pre,-9.84085633217424e-05,9.84085633217424e-05,negative
DC shape_raw[8063],Cdl,-0.08385480251143147,0.08385480251143147,negative
DC shape_raw[8063],Ru,-0.02220375754193213,0.02220375754193213,negative
DC shape_raw[8063],A,0.025839320793844534,0.025839320793844534,positive
DC shape_raw[8064],k0_1,2.428638822844928e-05,2.428638822844928e-05,positive
DC shape_raw[8064],k0_2,0.00018052528359348603,0.00018052528359348603,positive
DC shape_raw[8064],k0_3,0.058747926721653965,0.058747926721653965,positive
DC shape_raw[8064],k0_4,6.617856772066831e-09,6.617856772066831e-09,positive
DC shape_raw[8064],k0_pre,-2.916407061952667e-06,2.916407061952667e-06,negative
DC shape_raw[8064],gamma,0.05889584404975272,0.05889584404975272,positive
DC shape_raw[8064],G_OH,-0.24165651339040042,0.24165651339040042,negative
DC shape_raw[8064],G_O,0.24163738634632914,0.24163738634632914,positive
DC shape_raw[8064],scaling_OOH_OH,-0.49716772551566013,0.49716772551566013,negative
DC shape_raw[8064],E0_pre,-0.00011165144381888725,0.00011165144381888725,negative
DC shape_raw[8064],Cdl,-0.09228606583556595,0.09228606583556595,negative
DC shape_raw[8064],Ru,-0.021895154842328617,0.021895154842328617,negative
DC shape_raw[8064],A,0.025462469488173493,0.025462469488173493,positive
DC shape_raw[8065],k0_1,2.5550495189680508e-05,2.5550495189680508e-05,positive
DC shape_raw[8065],k0_2,0.000177975726133206,0.000177975726133206,positive
DC shape_raw[8065],k0_3,0.05790862523352888,0.05790862523352888,positive
DC shape_raw[8065],k0_4,6.66045363976475e-09,6.66045363976475e-09,positive
DC shape_raw[8065],k0_pre,-2.7406835637226975e-06,2.7406835637226975e-06,negative
DC shape_raw[8065],gamma,0.05804985151941009,0.05804985151941009,positive
DC shape_raw[8065],G_OH,-0.23827441258355156,0.23827441258355156,negative
DC shape_raw[8065],G_O,0.23824885286257155,0.23824885286257155,positive
DC shape_raw[8065],scaling_OOH_OH,-0.49006353805936165,0.49006353805936165,negative
DC shape_raw[8065],E0_pre,-0.00012382031109057855,0.00012382031109057855,negative
DC shape_raw[8065],Cdl,-0.09978805528385695,0.09978805528385695,negative
DC shape_raw[8065],Ru,-0.02158782628800082,0.02158782628800082,negative
DC shape_raw[8065],A,0.025088157286696947,0.025088157286696947,positive
DC shape_raw[8066],k0_1,2.6568068124989164e-05,2.6568068124989164e-05,positive
DC shape_raw[8066],k0_2,0.00017543748398191636,0.00017543748398191636,positive
DC shape_raw[8066],k0_3,0.05707325359167739,0.05707325359167739,positive
DC shape_raw[8066],k0_4,6.639843742102733e-09,6.639843742102733e-09,positive
DC shape_raw[8066],k0_pre,-2.5383355967003873e-06,2.5383355967003873e-06,negative
DC shape_raw[8066],gamma,0.05720802791552385,0.05720802791552385,positive
DC shape_raw[8066],G_OH,-0.23490633412110395,0.23490633412110395,negative
DC shape_raw[8066],G_O,0.23487458695289776,0.23487458695289776,positive
DC shape_raw[8066],scaling_OOH_OH,-0.48299265680515663,0.48299265680515663,negative
DC shape_raw[8066],E0_pre,-0.0001347961831078795,0.0001347961831078795,negative
DC shape_raw[8066],Cdl,-0.10628818555650292,0.10628818555650292,negative
DC shape_raw[8066],Ru,-0.021281791621121433,0.021281791621121433,negative
DC shape_raw[8066],A,0.024716498477916397,0.024716498477916397,positive
DC shape_raw[8067],k0_1,2.7329061669477344e-05,2.7329061669477344e-05,positive
DC shape_raw[8067],k0_2,0.00017291068886921593,0.00017291068886921593,positive
DC shape_raw[8067],k0_3,0.056241867623573125,0.056241867623573125,positive
DC shape_raw[8067],k0_4,6.557714172625078e-09,6.557714172625078e-09,positive
DC shape_raw[8067],k0_pre,-2.311328517618351e-06,2.311328517618351e-06,negative
DC shape_raw[8067],gamma,0.05637046913122899,0.05637046913122899,positive
DC shape_raw[8067],G_OH,-0.2315524795062956,0.2315524795062956,negative
DC shape_raw[8067],G_O,0.23151485018954263,0.23151485018954263,positive
DC shape_raw[8067],scaling_OOH_OH,-0.47595555282685414,0.47595555282685414,negative
DC shape_raw[8067],E0_pre,-0.00014447157709973046,0.00014447157709973046,negative
DC shape_raw[8067],Cdl,-0.1117236082434364,0.1117236082434364,negative
DC shape_raw[8067],Ru,-0.020977071729845892,0.020977071729845892,negative
DC shape_raw[8067],A,0.02434759934872864,0.02434759934872864,positive
DC shape_raw[8068],k0_1,2.782590971618658e-05,2.782590971618658e-05,positive
DC shape_raw[8068],k0_2,0.00017039548118864402,0.00017039548118864402,positive
DC shape_raw[8068],k0_3,0.05541452571595278,0.05541452571595278,positive
DC shape_raw[8068],k0_4,6.416527626026998e-09,6.416527626026998e-09,positive
