feature,k0_1,k0_2,k0_3,k0_4,k0_pre,gamma,G_OH,G_O,scaling_OOH_OH,E0_pre,Cdl,Ru,A
H3 shape_raw[2814],0.023290374839306332,-3.7376705298236265e-07,-0.00020803109774552303,1.1775390411903955e-05,0.09724950391755892,1.8404199788043987,-0.6930286200772726,0.01876177400878778,0.001713650252702665,-2.9361104569948915,-43.425088835819835,-0.005029392631634119,0.8484262260186392
H3 shape_raw[2815],0.02371545525222642,-4.309849382781008e-07,-0.0002095182512287055,1.181108325382819e-05,0.09981575645701782,1.8405430894895012,-0.6705120461082728,0.018832676558108174,0.0017336696184665646,-2.921723324703369,-45.759940705090436,-0.005426147163135008,0.8407494386415251
H3 shape_raw[2816],0.02406416290287503,-4.6705033519991083e-07,-0.00021101954279364782,1.1810475209278151e-05,0.1023663246097001,1.8407428260366354,-0.6480171746719062,0.0189037147633564,0.0017531347624754941,-2.90649228539598,-47.70999722334065,-0.0058286072911422696,0.8337963742990638
H3 shape_raw[2817],0.024339169043143837,-4.807454782613551e-07,-0.00021253355160227443,1.177427160706964e-05,0.10489960840838024,1.8410207025314758,-0.6255427489081067,0.018974869773842155,0.0017720339358540177,-2.890357019933358,-49.28256335749433,-0.006235897071146534,0.8275596875439827
H3 shape_raw[2818],0.024543486404945847,-4.709877665051727e-07,-0.00021405882773107985,1.1703347023024746e-05,0.10741395137202202,1.841377346325053,-0.6030896713176858,0.01904613121441404,0.0017903602521207416,-2.873260788072948,-50.48732742073947,-0.006647169518707168,0.8220271401041618
H3 shape_raw[2819],0.024680445422911767,-4.368397760558516e-07,-0.00021559390384616106,1.1598737720050919e-05,0.10990763864098016,1.8418125114368797,-0.5806608689288915,0.019117497135972012,0.0018081116736394206,-2.855150755017034,-51.33626446421302,-0.00706161054495948,0.8171817860974242
H3 shape_raw[2820],0.024753668460191173,-3.775182673460812e-07,-0.00021713730713463828,1.1461633343075128e-05,0.11237889662892749,1.8423250988768027,-0.5582611423865851,0.019188973897959802,0.0018252909616712418,-2.835978287269491,-51.84352347293848,-0.007478442502780338,0.8130021907768795
H3 shape_raw[2821],0.024767042220413732,-2.9240212254068524e-07,-0.00021868757142444792,1.1293367925471241e-05,0.11482589420980006,1.8429131836803765,-0.5358970009129888,0.019260575984200078,0.001841905590580759,-2.8156992160119647,-52.025299254100936,-0.007896927330750455,0.8094626807874372
H3 shape_raw[2822],0.02472468854326378,-1.8103915778418927e-07,-0.00022024324941058483,1.1095410263112997e-05,0.11724674544122203,1.8435740483969472,-0.5135764851800121,0.019332325754253223,0.0018579676272549117,-2.7942740665356776,-51.899690013458155,-0.008316369284884162,0.8065336236757558
H3 shape_raw[2823],0.024630933794081777,-4.315174377283301e-08,-0.00022180292491016934,1.0869353728114423e-05,0.11963951380846004,1.8443042227157538,-0.49130898020338626,0.01940425313275868,0.0018734935768350259,-2.7716682526015934,-51.48654171819289,-0.008736117250821856,0.8041817341789272
H3 shape_raw[2824],0.024490277069311728,1.2135880100062692e-07,-0.0002233652250543021,1.0616905566253384e-05,0.12200221795515985,1.8450995288638006,-0.46910502041755847,0.019476395240015522,0.001888504196223256,-2.7478522349422794,-50.807280439157886,-0.00915556663179886,0.8023704046223027
H3 shape_raw[2825],0.02430735744943823,3.12409067844246e-07,-0.00022492883234059927,1.033987575443851e-05,0.12433283884925532,1.8459551323604735,-0.44697608911786246,0.01954879596735226,0.0019030242769311303,-2.7228016434619344,-49.88473395262858,-0.009574160810249192,0.8010600565857228
H3 shape_raw[2826],0.02408692053906288,5.29731726231476e-07,-0.00022649249644223458,1.0040165474351927e-05,0.1266293283147226,1.8468655976685457,-0.42493441446267205,0.01962150550145414,0.0019170823991792104,-2.696497363029813,-48.7429439605847,-0.009991392183360431,0.8002085108506798
H3 shape_raw[2827],0.02383378454002587,7.728749794180821e-07,-0.00022805504569485226,9.719755258147333e-06,0.12888961884262556,1.8478249482395275,-0.40299276421359864,0.019694579802149784,0.001930710659246629,-2.668925583094195,-47.40697036160355,-0.010406802775306688,0.7997713725197612
H3 shape_raw[2828],0.023552806107807817,1.0412033581339674e-06,-0.00022961539815616571,9.380692875736762e-06,0.13111163457840425,1.8488267304141242,-0.3811642413567615,0.019768080038551225,0.0019439443723726962,-2.64007781166413,-45.902689063235236,-0.010819984431243499,0.7997024281045505
H3 shape_raw[2829],0.02324884624386963,1.3338998285821309e-06,-0.00023117257215606623,9.025081019798473e-06,0.13329330336688344,1.849864080605961,-0.3594620826932953,0.019842071988850657,0.00195682175362401,-2.609950854510821,-44.256584883345106,-0.011230578600480205,0.799954051309484
H3 shape_raw[2830],0.022926736476938006,1.649969218790342e-06,-0.00023272569623711384,8.655064853235168e-06,0.13543256972232218,1.850929795169287,-0.3378994624136998,0.019916625409196396,0.0019693835792757904,-2.5785467607266086,-42.49554112819771,-0.01163827571855592,0.8004776141970605
H3 shape_raw[2831],0.02259124558471359,1.988242960281343e-06,-0.0002342740183991884,8.272819480271938e-06,0.13752740857817394,1.8520164023293613,-0.3164893025789698,0.019991813377407835,0.0019816728316126644,-2.5458727360435427,-40.64662746891557,-0.012042814200238363,0.8012239004045527
H3 shape_raw[2832],0.022247047103760395,2.347385103088713e-06,-0.00023581691455803468,7.880537396567783e-06,0.1395758396604063,1.853116235537896,-0.2952440923232447,0.020067711617441045,0.001993734329930236,-2.5119410255532455,-38.73688775956444,-0.012443979057752802,0.8021435170937637
H3 shape_raw[2833],0.02189868786972125,2.72589960007281e-06,-0.00023735389613021535,7.480415998746532e-06,0.1415759423193136,1.8542215076055257,-0.27417571746879943,0.020144397810497656,0.0020056143507728914,-2.476768767682842,-36.79312944890883,-0.012841600160824107,0.8031873023526646
H3 shape_raw[2834],0.021550557822312875,3.1221388056686446e-06,-0.00023888461668050118,7.074645190515958e-06,0.14352587064800873,1.855324384958921,-0.253295302106276,0.02022195089885674,0.002017360240641775,-2.440377821466731,-34.84171623886464,-0.013235550157370093,0.8043067248312536
H3 shape_raw[2835],0.021206861299913907,3.5343131546782738e-06,-0.00024040887753814456,6.6653951726078355e-06,0.14542386871124358,1.8564170613718585,-0.2326130635424169,0.020300450388402006,0.002029020024184354,-2.402794569309618,-32.908365623677156,-0.013625742075927311,0.8054542724819458
H3 shape_raw[2836],0.020871590036990274,3.960501962446827e-06,-0.00024192663233197256,6.254804458006116e-06,0.1472682857060298,1.8574918305274615,-0.21213818185576097,0.020379975655744505,0.0020406420113523675,-2.364049697561894,-31.017952921286227,-0.014012126633074412,0.8065838273874442
H3 shape_raw[2837],0.02054849806425325,4.3986652867499015e-06,-0.00024343799038007533,5.844968188570663e-06,0.1490575908756471,1.8585411567826218,-0.19187868512950323,0.02046060526573744,0.0020522744065585396,-2.324177957324322,-29.194323363741432,-0.014394689271260867,0.8076510237944017
H3 shape_raw[2838],0.02024107869623859,4.846656787927308e-06,-0.0002449432188898422,5.4379268117174285e-06,0.15079038800109112,1.8595577435253519,-0.1718413512514621,0.020542416305056942,0.0020639649232821818,-2.283217907964678,-27.460113762051936,-0.01477344695450007,0.8086135866285923
H3 shape_raw[2839],0.01995254377430578,5.302237497754768e-06,-0.0002464427439268774,5.03565516823048e-06,0.15246542929878062,1.8605345985411719,-0.1520316269860387,0.02062548373712331,0.002075760407259006,-2.241211645866399,-25.836585191432185,-0.015148444751339165,0.8094316479456265
H3 shape_raw[2840],0.019685805314708073,5.763090414877762e-06,-0.0002479371501280169,4.640052062003507e-06,0.15408162856015312,1.8614650958353618,-0.13245356483324552,0.02070987978365221,0.0020877064714903463,-2.1982045209384227,-24.343468063308396,-0.015519752236327285,0.8100680389680099
H3 shape_raw[2841],0.019443459691778953,6.226835839321881e-06,-0.000249427179142264,4.252930363291921e-06,0.15563807337771204,1.862343033393621,-0.1131097779977984,0.02079567333754022,0.002099847146065519,-2.154244843398119,-22.998820855339954,-0.015887459742861425,0.8104885555745732
H3 shape_raw[2842],0.019227774465474443,6.691047327999414e-06,-0.00025091372679180476,3.876007701355083e-06,0.1571340363127285,1.8631626864040554,-0.0940014135982181,0.020882929411664915,0.0021122245457998903,-2.1093835832980767,-21.818903662944216,-0.016251674501746853,0.8106621953384947
H3 shape_raw[2843],0.019040677940608503,7.1532681738654155e-06,-0.00025239783896776924,3.5108977935185214e-06,0.15856898487208612,1.8639188555079287,-0.07512814405394175,0.020971708627777943,0.002124878558477589,-2.0636740652029624,-20.818067618704433,-0.01661251670104016,0.8105613644549808
H3 shape_raw[2844],0.018883751522512003,7.611028283057508e-06,-0.0002538807062769207,3.1591024761439224e-06,0.15994259017536894,1.864606909694841,-0.056488176399082594,0.02106206674914089,0.0021378465562437617,-2.0171716603385867,-20.00866109263956,-0.016970115503728487,0.8101620531564041
H3 shape_raw[2845],0.01875822491052025,8.061861327134995e-06,-0.00025536365746784377,2.822004457229082e-06,0.16125473420795108,1.8652228235093953,-0.03807827908679359,0.021154054260479248,0.002151163132620519,-1.9699334784325766,-19.40095344684594,-0.017324605060490474,0.8094439784794434
H3 shape_raw[2846],0.018664974147014003,8.503322041464454e-06,-0.00025684815169049025,2.5008608609297465e-06,0.16250551557137136,1.8657632082904683,-0.019893825669517928,0.021247715997959944,0.0021648598671933643,-1.9220180613482254,-19.003076966656355,-0.017676120555179003,0.8083906935239572
H3 shape_raw[2847],0.018604522515874834,8.933003531949366e-06,-0.00025833576963231735,2.1967975738644287e-06,0.1636952536582648,1.8662253372202902,-0.0019288545696862867,0.02134309083198643,0.002178965119904932,-1.873485080481814,-18.820987431167378,-0.018024794320718438,0.806989662624004
H3 shape_raw[2848],0.01857704426039199,9.348554458116738e-06,-0.0002598282036134488,1.910804444783327e-06,0.16482449119540582,1.8666071640182094,0.01582385600606842,0.02144021140471399,0.0021935038565704776,-1.8243950397518363,-18.85844362236405,-0.01837075206281557,0.8052323021363627
H3 shape_raw[2849],0.018582371067073757,9.747695932760438e-06,-0.0002613272466937033,1.6437313563121345e-06,0.1658939951147086,1.8669073351725318,0.03337269910654332,0.02153910392404639,0.002208497506830047,-1.7748089858584113,-19.117005898846806,-0.018714109228220893,0.8031139868380017
H3 shape_raw[2850],0.018620001238804054,1.0128238024865043e-05,-0.00026283478091007677,1.3962851824245758e-06,0.16690475572806032,1.867125195662817,0.05072713726510835,0.021639788015313615,0.002223963855598037,-1.724788227334835,-19.596053789527023,-0.01905496755323097,0.8006340222096962
H3 shape_raw[2851],0.018689111458428855,1.048809569665446e-05,-0.00026435276470738436,1.1690276672953196e-06,0.16785798419748355,1.8672607881837164,0.06789758927862954,0.02174227663139429,0.002239916968561349,-1.6743940637536807,-20.29282238541656,-0.019393411826701134,0.7977955831656651
H3 shape_raw[2852],0.018788571022448106,1.0825304047582488e-05,-0.0002658832196846944,9.623742005012532e-07,0.16875510830713655,1.8673148459394897,0.08489530700628656,0.021846576021648165,0.0022563671521534513,-1.6236875262877444,-21.202457133843463,-0.019729506900015355,0.7946056200667012
H3 shape_raw[2853],0.018916958404281883,1.1138032726957101e-05,-0.00026742821676096877,7.76593523211386e-07,0.1695977665578598,1.8672887791350712,0.1017322437524439,0.021952685759513303,0.0022733209478526433,-1.5727291306653557,-22.31808646744286,-0.02006329497426976,0.7910747331243655
H3 shape_raw[2854],0.0190725799876215,1.1424599381947249e-05,-0.00026898986186610666,6.118083453903333e-07,0.17038780061840741,1.8671846553445905,0.11842091587497436,0.022060598828321606,0.002290781160506157,-1.5215786433998582,-23.630911532702502,-0.020394793192352698,0.7872170165644179
H3 shape_raw[2855],0.019253490793011818,1.1683482013030757e-05,-0.00027057028128861965,4.679968608672595e-07,0.1711272461799092,1.867005173991055,0.13497425931997378,0.022170301764275882,0.0023087469199898234,-1.4702948620177887,-25.130312120444636,-0.020723991560681766,0.7830498741662953
H3 shape_raw[2856],0.019457517005045957,1.191333013093975e-05,-0.00027217160678411236,3.4499514054808154e-07,0.17181832227164884,1.8667536352209972,0.15140548282539637,0.02228177485529253,0.0023272137751590336,-1.418935409859695,-26.803967751071557,-0.021050851222094852,0.7785938080303241
H3 shape_raw[2857],0.01968228009368869,1.2112974588679331e-05,-0.00027379596057604906,2.4250039643832755e-07,0.17246341910673915,1.8664339035050697,0.1677279195589082,0.02239499239391209,0.0023461738187622798,-1.3675565458829757,-28.637992720744393,-0.021375303097825333,0.7738721826429513
H3 shape_raw[2858],0.019925222311202972,1.2281436015293335e-05,-0.00027544544036714046,1.6007506590692377e-07,0.17306508453592606,1.866050366339183,0.18395487895902382,0.022509922982082993,0.0023656158417104216,-1.3162129897599084,-30.617083788539098,-0.02169724691265182,0.7689109665113293
H3 shape_raw[2859],0.02018363333624289,1.2417931755547616e-05,-0.00027712210447715456,9.715169520447448e-08,0.17362600919648727,1.8656078884607472,0.20009950053355638,0.02262652988528363,0.0023855255148419723,-1.2649577624346242,-32.724679065652616,-0.02201655061322804,0.7637384538192729
H3 shape_raw[2860],0.020454677828787723,1.2521881244480349e-05,-0.00027882795722776043,5.303857166631156e-08,0.17414901045115247,1.8651117620305748,0.2161746113351771,0.02274477143302193,0.0024058855959909514,-1.2138420421835,-34.943126567000775,-0.02233305018533543,0.7583849687163003
H3 shape_raw[2861],0.020735423653895493,1.2592909773582244e-05,-0.0002805649346917272,2.6926069960051317e-08,0.17463701521923708,1.8645676532625834,0.23219258878115287,0.0228646014624823,0.0024266761600487867,-1.1629150361125284,-37.25386080131631,-0.02264654987137949,0.7528825549876896
H3 shape_raw[2862],0.021022870528678864,1.2630850603852485e-05,-0.0002823348909010431,1.789364158004524e-08,0.17509304180882587,1.8639815460107634,0.24816523041341065,0.022985969801601724,0.0024478748494475406,-1.1122238669248585,-39.63758570841396,-0.022956822784948223,0.747264653965326
H3 shape_raw[2863],0.021313978845594894,1.2635745404238239e-05,-0.000284139584637345,2.4917428625077772e-08,0.17552018086498944,1.8633596828453822,0.26410363210671667,0.023108822787747042,0.002469457142418385,-1.0618134747002774,-42.07446220205289,-0.023263611914709582,0.741565773625433
H3 shape_raw[2864],0.02160569842584313,1.2607843007619431e-05,-0.0002859806668787426,4.687840602968354e-08,0.17592157555472807,1.862708504168315,0.2800180761278204,0.02323310381767079,0.0024913966360771314,-1.0117265333476375,-44.54429854877812,-0.023566631505406405,0.735821151878814
H3 shape_raw[2865],0.021894996959630174,1.2547596514174944e-05,-0.00028785966901783165,8.257102190724937e-08,0.17630040111467538,1.8620345859303506,0.29591793032810493,0.023358753924309483,0.0025136653415251202,-0.96200338131977,-47.026741800071676,-0.023865568799280347,0.7300664170916935
H3 shape_raw[2866],0.022178887894941532,1.2455658742888752e-05,-0.0002897779919130953,1.3071225787467705e-07,0.17665984389266237,1.8613445765214771,0.3118115596177936,0.023485712375602465,0.0025362339879173843,-0.9126819661186281,-49.501468504385265,-0.024160086116973616,0.7243372488798279
H3 shape_raw[2867],0.02245445754340921,1.2332876101993635e-05,-0.000291736895854607,1.8995105701894207e-07,0.17700308001902648,1.8606451334083336,0.32770625072269616,0.023613917290483,0.0025590723324588572,-0.8637978020660411,-51.94837295124393,-0.024449823252891942,0.7186690421954787
H3 shape_raw[2868],0.022718891180627126,1.2180280924370916e-05,-0.0002937374915145779,2.5887804896078297e-07,0.17733325384801923,1.859942860091339,0.34360815106624293,0.02374330626681771,0.0025821494733690147,-0.8153839407718162,-54.34775124486452,-0.024734400156221067,0.7130965776760275
H3 shape_raw[2869],0.022969497928810013,1.1999082361713032e-05,-0.00029578073193534295,3.3603551740021875e-07,0.1776534563139384,1.8592442439474484,0.35952222245240345,0.023873817016092,0.002605434162794688,-0.7674709536957666,-56.68047956695077,-0.025013419865338542,0.7076537011449484
H3 shape_raw[2870],0.023203734221906337,1.1790655899144053e-05,-0.0002978674056058596,4.199275277152441e-07,0.17796670335042603,1.8585555955131834,0.37545221005041507,0.024005387999472282,0.0026288951167101854,-0.7200869261730763,-58.92818506549175,-0.02528647166030365,0.7023730150515647
H3 shape_raw[2871],0.0234192256669622,1.1556531635938905e-05,-0.000299998130659338,5.090301835133216e-07,0.1782759145248342,1.8578829897465763,0.39140062700235767,0.0241379590597998,0.0026525013191219964,-0.6732574622528539,-61.07340790036354,-0.02555313439550367,0.6972855845062043
H3 shape_raw[2872],0.02361378713063607,1.129838140364464e-05,-0.000302173350242571,6.018019213630158e-07,0.17858389204248126,1.85723220978611,0.4073687547918357,0.02427147204412043,0.0026762223176854945,-0.6270056996866267,-63.099753082627316,-0.025812979972423624,0.6924206604136716
H3 shape_raw[2873],0.0237854408960788,1.1018004882162617e-05,-0.00030439332905544806,6.966937979401681e-07,0.17889330027782416,1.8566086936998698,0.4233566593279248,0.024405871411364563,0.002700028508336628,-0.5813523343974384,-64.99203086087111,-0.026065576910941895,0.687805422032077
H3 shape_raw[2874],0.023932432752815078,1.0717314823275047e-05,-0.00030665815109807407,7.921597187660418e-07,0.17920664599101846,1.856017484688955,0.4393632225158592,0.024541104819861156,0.002723891406418973,-0.5363156537590851,-66.73638453887745,-0.026310493976547673,0.6834647410875698
H3 shape_raw[2875],0.024053245900607725,1.0398321541669082e-05,-0.0003089677186181605,8.866665372341215e-07,0.17952625938877728,1.8554631851761731,0.45538618890647453,0.024677123689546603,0.002747783902155656,-0.4919115780198958,-68.32040474067959,-0.026547303820487474,0.6794209693608796
H3 shape_raw[2876],0.024146612567426052,1.0063116795331483e-05,-0.0003113217522655158,9.78703985239733e-07,0.17985427618773583,1.8549499151742452,0.4714222268423325,0.024813883733883667,0.0027716804984218774,-0.4481537092143348,-69.73322928472706,-0.02677558659004618,0.6756937514310982
H3 shape_raw[2877],0.024211523261453566,9.71385722649238e-06,-0.00031371979244428007,1.0667943825671172e-06,0.1801926208364938,1.8544812752875308,0.48746700335196824,0.024951345456721664,0.0027955575290000505,-0.4050533869189144,-70.96562797293555,-0.02699493346699586,0.6722998640180229
H3 shape_raw[2878],0.02424723359731198,9.352747495610807e-06,-0.00031616120185101927,1.1495020673844756e-06,0.1805429910489955,1.8540603146579127,0.5035152718862059,0.02508947460972742,0.0028193933557283985,-0.36261975022555043,-72.01007174922721,-0.02720495009367304,0.6692530831095735
H3 shape_raw[2879],0.02425326865733964,8.982023262386827e-06,-0.00031864516917491214,1.2254425233206692e-06,0.1809068437967316,1.8536895041194135,0.51956097184433,0.025228242606155606,0.0028431685431308563,-0.3208598053249034,-72.86078583291007,-0.02740525984815274,0.6665640797979066
H3 shape_raw[2880],0.024229424869558903,8.603934165256552e-06,-0.00032117071393524986,1.2932911394057185e-06,0.1812853829003026,1.8533707147775411,0.5355973387043051,0.02536762688732882,0.002866866009492858,-0.27977849811424954,-73.51378657890412,-0.027595506932554043,0.6642403454793775
H3 shape_raw[2881],0.0241757694048881,8.220726926300095e-06,-0.00032373669241983895,1.3517915775902424e-06,0.18167954835200892,1.853105202178855,0.5516170234515072,0.0255076112384025,0.0028904711532919663,-0.23937879126775746,-73.9669019637896,-0.027775359241584884,0.6622861468027379
H3 shape_raw[2882],0.024092637116906766,7.8346287504653e-06,-0.00032634180469421785,1.399763704859571e-06,0.1820900074903149,1.8528935961841577,0.5676122198962503,0.025648186050582864,0.0029139719545004127,-0.1996617452323359,-74.21977573860413,-0.027944510981963287,0.6607025104787209
H3 shape_raw[2883],0.02398062506809316,7.447831104570122e-06,-0.0003289846026258079,1.4361110568193618e-06,0.18251714813415115,1.8527358966054943,0.5835747983821429,0.02578934852744254,0.002937359050113506,-0.16062660263701037,-74.27385542685428,-0.028102685017276825,0.6594872377961972
H3 shape_raw[2884],0.023840584706610504,7.062474053583354e-06,-0.0003316634988843128,1.4598277935611848e-06,0.18296107377013984,1.8526314746133745,0.5994964443162556,0.02593110283335788,0.0029606257838305948,-0.1222708756302059,-74.13236447759002,-0.02824963491708438,0.6586349484268241
H3 shape_raw[2885],0.023673611777456582,6.680631228268363e-06,-0.0003343767768533849,1.4700051283387288e-06,0.1834216008689226,1.8525790798666537,0.6153687998983861,0.02607346018281507,0.002983768229783648,-0.08459043568391436,-73.80025900682695,-0.02838514669355889,0.6581371528445673
H3 shape_raw[2886],0.023481034070761155,6.3042955539011924e-06,-0.0003371226014065273,1.4658371903687941e-06,0.1838982583880111,1.8525768532640716,0.631183607391208,0.026216438869720374,0.0030067851905195204,-0.047579605428475905,-73.28416968093427,-0.028509040213616825,0.6579823524409194
H3 shape_raw[2887],0.023264397128312284,5.9353658409495965e-06,-0.0003398990304708731,1.4466262974836023e-06,0.18439028949804354,1.852622345163839,0.6469328522550518,0.02636006423647672,0.003029678169669545,-0.011231252104808175,-72.59232940163012,-0.028621170279213706,0.6581561661822984
H3 shape_raw[2888],0.023025448046658455,5.5756343069935605e-06,-0.00034270402731461687,1.4117876087982834e-06,0.18489665554724186,1.8527125388666694,0.6626089044715442,0.026504368583118776,0.003052451319939839,0.02446311775787081,-71.73448755785375,-0.028721427373202057,0.6586414824361971
H3 shape_raw[2889],0.022766117531359466,5.2267751403821395e-06,-0.0003455354734840143,1.3608531444982661e-06,0.18541604225548414,1.8528438791085975,0.6782046563980432,0.02664939101730544,0.0030751113671277598,0.05951326281120613,-70.721811699137,-0.02880973807277287,0.6594186343871022
H3 shape_raw[2890],0.022488500371970824,4.890334143806762e-06,-0.0003483911823176356,1.2934751386120006e-06,0.18594686810499997,1.8530123052635363,0.69371365552981,0.026795177246621133,0.0030976675112087937,0.09393011085911175,-69.56677757434774,-0.028886065136956286,0.6604655972751425
H3 shape_raw[2891],0.022194834520956636,4.567719539461098e-06,-0.0003512689129339509,1.209428712632285e-06,0.18648729486964033,1.853213288912155,0.7091302305985872,0.026941779314960872,0.003120131305654433,0.12772566267203514,-68.28304855320458,-0.028950407278848834,0.6617582055195474
H3 shape_raw[2892],0.02188747897187873,4.2601939762432785e-06,-0.0003541663846391506,1.1086138447013328e-06,0.18703524019936063,1.8534418753938835,0.724449609503803,0.02708925528538859,0.003142516516222544,0.16091289597299246,-66.88534551926607,-0.029002798637122486,0.6632703876374951
H3 shape_raw[2893],0.021568890642703814,3.968867782490423e-06,-0.0003570812916290287,9.910566282912094e-07,0.18758839215132495,1.8536927289231653,0.7396680276549945,0.027237668872291676,0.003164838960733515,0.19350566991418267,-65.38930838217765,-0.029043307964856175,0.6649744167368243
H3 shape_raw[2894],0.021241600478784928,3.69469349610441e-06,-0.0003600113179217162,8.569098026802433e-07,0.18814422553452864,1.8539601808197574,0.7547828254008294,0.02738708902600126,0.0031871163314238734,0.22551863035655412,-63.81135041043704,-0.02907203755680596,0.6668411742494113
H3 shape_raw[2895],0.020908188996985464,3.4384616844584554e-06,-0.0003629541523973704,7.064525334804199e-07,0.1887000199112703,1.854238280376463,0.7697925333296348,0.027537589473481318,0.0032093680016017944,0.2569671162593367,-62.16850662922794,-0.029089121938816166,0.6688404244809741
H3 shape_raw[2896],0.020571261497215988,3.2007980839206603e-06,-0.00036590750387326246,5.40089463190809e-07,0.18925287907691166,1.8545208478663224,0.7846969443477688,0.02768924821899311,0.003231614818445239,0.28786706748386137,-60.478277567850284,-0.029094726345169405,0.6709410974831677
H3 shape_raw[2897],0.02023342317052257,2.9821620425593477e-06,-0.00036886911608379375,3.5834899561966494e-07,0.1897997518194169,1.8548015291753797,0.7994971715745242,0.027842147008866468,0.0032538788839263253,0.3182349343142053,-58.758469664980225,-0.029089045011246206,0.6731115777050655
H3 shape_raw[2898],0.01989725433347634,2.78284628018972e-06,-0.0003718367824893344,1.618808404714612e-07,0.19033745374279024,1.8550738515367042,0.8141956912338102,0.02799637076485213,0.0032761833258935624,0.34808758899668746,-57.02703366602475,-0.029072299309915815,0.6753199958532937
H3 shape_raw[2899],0.01956528601708104,2.6029779399712787e-06,-0.00037480836079529644,-4.8547198589151194e-08,0.19086268992404495,1.8553312798366823,0.8287963698729626,0.028152006990549486,0.00329855206140554,0.3774422395996701,-55.30190235590386,-0.02904473576061255,0.6775345213836235
H3 shape_raw[2900],0.019239976134652344,2.4425209153736873e-06,-0.000377781787079545,-2.720531620546276e-07,0.1913720781622363,1.8555672729655,0.8433044753957566,0.028309145155643083,0.0033210095546030915,0.40631634649433196,-53.600828977075615,-0.029006623940080363,0.6797236530606178
H3 shape_raw[2901],0.01892368644709352,2.301279427479075e-06,-0.00038075508943686854,-5.076456155610637e-07,0.19186217257063398,1.8557753396904146,0.8577266715595235,0.02846787606271781,0.0033435805712590198,0.43472754175509043,-51.94122767689529,-0.02895825432332051,0.6818565050564828
H3 shape_raw[2902],0.018618660535819835,2.1789028020510445e-06,-0.0003837264010264733,-7.542290221628619e-07,0.19232948725965376,1.8559490935425182,0.8720709957529237,0.028628291201396303,0.0033662899322987336,0.462693551774447,-50.34001731747063,-0.028899936082387234,0.6839030861145708
H3 shape_raw[2903],0.018327002983215185,2.074891428165293e-06,-0.0003866939724471536,-1.0106098157566253e-06,0.19277051985885227,1.8560823062252063,0.8863468200410927,0.02879048209457862,0.003389162268644545,0.49023212338047006,-48.81346995765962,-0.02883199486938134,0.6858345693763551
H3 shape_raw[2904],0.01805065994808617,1.988603819007375e-06,-0.0003896561833195283,-1.2755031220503724e-06,0.19318177463125982,1.8561689590750945,0.9005647956365076,0.028954539641461847,0.003412221779623868,0.5173609537351381,-47.37706528723967,-0.028754770608344655,0.6876235505632685
H3 shape_raw[2905],0.017791401309263603,1.9192647343818253e-06,-0.000392611553016431,-1.5475401126656995e-06,0.1935597849426261,1.8562032921333593,0.9147367811259133,0.029120553461892257,0.003435491997138573,0.5440976242782656,-46.045352250833155,-0.028668615318804377,0.6892442923146701
H3 shape_raw[2906],0.01755080453432113,1.8659742918593958e-06,-0.00039555875044006036,-1.8252759458487473e-06,0.193901134861604,1.8561798504170777,0.9288757549548264,0.029288611246489998,0.0034589955579482547,0.5704595389629014,-44.83181905197193,-0.02857389099151753,0.6906729526106874
H3 shape_raw[2907],0.01733024041266759,1.82771799728188e-06,-0.000398496602782932,-2.1071982485300655e-06,0.19420247968446705,1.8560935270155197,0.9429957128398587,0.02945879811674357,0.0034827539861192786,0.5964638670053245,-43.748772662999876,-0.02847096753457199,0.6918877953519739
H3 shape_raw[2908],0.017130860773096546,1.8033776139658147e-06,-0.00040142410319955843,-2.3917361010475375e-06,0.19446056519920055,1.8559396026750952,0.9571115509443279,0.029631195999078038,0.0035067874877546808,0.622127490343816,-42.80722890098501,-0.02836022080547814,0.6928693813271913
H3 shape_raw[2909],0.01695358828554998,1.7917427831194393e-06,-0.0004043404173322194,-2.677269463595848e-06,0.1946722455283973,1.8557137815781604,0.971238935812705,0.029805883016740153,0.0035311147599733604,0.6474669559673961,-42.016814046648115,-0.028242030742275152,0.6936007379718105
H3 shape_raw[2910],0.016799108425607605,1.79152330697589e-06,-0.0004072448886437919,-2.9621389913042793e-06,0.194834499417907,1.8554122230646026,0.9853941622133499,0.029982932902893746,0.0035557528160070997,0.6724984332362564,-41.38567889418591,-0.028116779604057212,0.6940675065075351
H3 shape_raw[2911],0.016667863658293914,1.8013619960316702e-06,-0.0004101370425154152,-3.2446561754892365e-06,0.1949444448678961,1.8550315690903294,0.999594000184906,0.030162414438265416,0.0035807168280627293,0.6972376762724887,-40.92042602142793,-0.027984850328726163,0.6942580652493258
H3 shape_raw[2912],0.01656004987549373,1.819847972424036e-06,-0.0004130165890842106,-3.5231137546962424e-06,0.19499935203439914,1.8545689672630583,1.0138555327188319,0.030344390916190178,0.0036060199896005454,0.7216999914516781,-40.626050959570776,-0.02784662501326273,0.6941636280749359
H3 shape_raw[2913],0.016475615098891606,1.8455303295720869e-06,-0.00041588342479501365,-3.795796310827133e-06,0.1949966543617408,1.854022089342235,1.0281959856369545,0.030528919637770106,0.003631673398304587,0.745900209974106,-40.505897826175236,-0.0277024835194182,0.693778317269064
