mode,grid,resolved_grid_size,candidate,candidate_hash,ode_success,total_loss,loss_dc,loss_common_harmonics,loss_dataset_specific_harmonics,loss_phase,loss_lockin_common_amplitude,loss_lockin_dataset_specific_amplitude,loss_lockin_common_phase,loss_lockin_dataset_specific_phase,loss_physical,common_dc_rmse,common_h1_h3_rmse,runtime_s
legacy,full,6144,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,56.978965961189914,30.667500584406564,272.65451322718457,209.48867983911816,0.0,0.0,0.0,0.0,0.0,0.0,0.1107564907071483,0.476667698041295,31.11543347999941
legacy,full,6144,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,65.68553429826363,262.70161587769,208.61044729530997,119.85774551137277,0.0,0.0,0.0,0.0,0.0,0.0,0.32416145105653144,0.4169436885393018,23.111187753000195
legacy,full,6144,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,21.412248345802254,2.158462113059394,101.63675528495796,88.91501771420292,0.0,0.0,0.0,0.0,0.0,0.0,0.029383411054943194,0.29102799877468544,25.529390779000096
legacy,full,6144,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,52.260622099676375,26.397663817673806,240.94614716882035,203.00178791059324,0.0,0.0,0.0,0.0,0.0,0.0,0.10275731374004247,0.4480942489856537,23.696153749999212
lockin_only,128,128,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,95.77982328205259,438.8056266750193,0.0,0.0,0.0,250.18736875951095,153.45927619765786,8.07540470224463,11.490733204040552,0.0,0.4189537571976265,0.4193819523820274,26.384726767999382
lockin_only,128,128,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,80.29063682852671,109.81001831754588,0.0,0.0,0.0,362.11131514271494,233.57662365523333,4.498514206919955,12.619260134326332,0.0,0.20958055092736624,0.4208226293143299,26.670758412000396
lockin_only,128,128,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,97.13518929345327,120.78891451622526,0.0,0.0,0.0,415.98252800213317,318.10953276135064,6.176979116534801,13.158749244835674,0.0,0.21980802034159289,0.544398708148605,20.668305957000484
lockin_only,128,128,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,85.9093854167229,25.442645221875893,0.0,0.0,0.0,332.7419354543684,396.75299167568244,6.68146065011238,11.565435748466921,0.0,0.10088140606053406,0.35922698615055393,25.675949084999957
lockin_only,128,128,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,60.61880490574005,30.432859636924917,0.0,0.0,0.0,287.88920133120666,211.21692220879333,2.8279972663617663,13.202263708373708,0.0,0.11033197113606721,0.47496223751604133,34.21145789699949
lockin_only,128,128,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,82.72361876935669,260.6901688946359,0.0,0.0,0.0,282.93059640015446,180.5821377128933,7.127122582618906,13.182543333907732,0.0,0.3229180508393025,0.41538395029296876,24.77396460499949
lockin_only,128,128,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,28.80230964355075,2.1419476961413633,0.0,0.0,0.0,135.28906443978494,107.86216071898255,3.64763846333346,10.279975473714426,0.0,0.029270788825321147,0.29007487534158405,27.00956600399968
lockin_only,128,128,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,69.86228902798626,26.195707144106194,0.0,0.0,0.0,302.38610547329836,282.9703733081517,5.510300877045648,11.698114449274502,0.0,0.10236348400500286,0.4469209603173837,26.412357296000664
lockin_only,256,256,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,95.42973526077539,440.5345647413328,0.0,0.0,0.0,249.16745272322302,149.661764389252,8.00467546841501,11.499160024755554,0.0,0.41977830565255886,0.420154420457915,25.857014493999486
lockin_only,256,256,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,80.0467738343181,110.24225667830167,0.0,0.0,0.0,361.7207290767694,231.3973993571078,4.496140965727742,12.56443843095633,0.0,0.20999262527841464,0.42157881482462556,26.69342856000003
lockin_only,256,256,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,96.7325977523641,121.16659293003818,0.0,0.0,0.0,415.2974411692727,314.8510633155324,6.176470714711936,13.101811641721753,0.0,0.22015139602558798,0.5452362148040525,20.807093614000223
lockin_only,256,256,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,85.33539519743523,25.54281896459446,0.0,0.0,0.0,332.85760311086597,391.40393365316123,6.692385952120908,11.521815096174464,0.0,0.10107980800257678,0.35990314568886567,24.942954238999846
lockin_only,256,256,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,60.31165443855926,30.552674075191693,0.0,0.0,0.0,287.39203956232086,208.77907988856782,2.8355333112175387,13.245563109735365,0.0,0.1105489467614987,0.4758383974794465,34.32483635000062
lockin_only,256,256,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,82.3961772220007,261.7175155417952,0.0,0.0,0.0,281.9525005581197,177.52713838663345,7.150425438751074,13.218015072706969,0.0,0.32355371457722143,0.41617790291028073,24.85831302799943
lockin_only,256,256,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,28.648193864958973,2.1503804101314086,0.0,0.0,0.0,135.02294396712904,106.68326452452439,3.649012061779456,10.328143821066496,0.0,0.02932835085804457,0.2905662749205296,27.657900897999752
lockin_only,256,256,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,69.52020496665892,26.298831481700088,0.0,0.0,0.0,302.12376476205657,280.22059962018284,5.51028627129954,11.528362564691381,0.0,0.10256477266917736,0.4475166850060519,25.94266810299996
lockin_only,64,64,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,95.09677931801268,436.8933906929532,0.0,0.0,0.0,249.31004511911055,150.23899705150305,8.116253239468831,11.312327759078467,0.0,0.4180398979489653,0.4177247848568762,25.951146709000568
lockin_only,64,64,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,81.67158572494102,108.94439795125538,0.0,0.0,0.0,366.2516464062601,242.95735434018894,4.438493630835444,12.452379195929272,0.0,0.20875286628092596,0.4192569002504213,26.528007509999952
lockin_only,64,64,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,98.71311018069166,120.01472968083041,0.0,0.0,0.0,419.4586209001488,329.6818054594165,6.131722314520726,13.131113271308422,0.0,0.21910246888689358,0.5426815589597419,20.246398416000375
lockin_only,64,64,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,87.98227336685397,25.29535111892521,0.0,0.0,0.0,338.6703763975628,409.67471633479806,6.836420426635529,11.363596023764117,0.0,0.10058896782237149,0.3574934848460854,24.921623139000076
lockin_only,64,64,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,61.6019879601715,30.19302940600376,0.0,0.0,0.0,290.0185277063883,217.81987707877386,2.907245668351856,13.479211782025757,0.0,0.10989636828576958,0.4731368239575691,34.25398791000043
lockin_only,64,64,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,82.6800983662857,258.14549057836336,0.0,0.0,0.0,282.91283075071755,182.75758799807676,7.1624224128398355,13.142553556573812,0.0,0.3213381337957656,0.41367493440822417,24.793212627000685
lockin_only,64,64,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,29.29514732667498,2.125068574965872,0.0,0.0,0.0,136.06163122638839,111.7453059877679,3.6749882594118257,10.049331891540781,0.0,0.029155229890816314,0.2889287434604637,27.219766401000015
lockin_only,64,64,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,71.50303722222436,25.98931507049598,0.0,0.0,0.0,306.04101068635197,294.39562479788725,5.476208174393768,11.62517627089036,0.0,0.10195943324773041,0.44579050960617833,25.84455840300052
lockin_only,full,6144,0,6288eb00096df52f01702bfff6520e0301faa8ec76d0df671b2766639e796c69,True,95.72395869141896,442.1928094329749,0.0,0.0,0.0,249.3060066829529,150.5078358499721,7.995217028827971,11.513759228042684,0.0,0.4205676209281808,0.4208854135239952,25.72175127800074
lockin_only,full,6144,1,fe5e2d68efbbd427d1e5758f6c4f3fff76ff4b1ff6d997065c8620a8c6d5289d,True,79.75572815307665,110.6565126178852,0.0,0.0,0.0,360.5458750347043,229.5098292008005,4.491340461033437,12.597996063266363,0.0,0.21038679865227777,0.42229806907587264,26.815907105000406
lockin_only,full,6144,2,174300ec1a013a591ce646889491b6af4798c8a3cab57da1c85c6b7d1cdfd9af,True,96.42112748559065,121.52439773353643,0.0,0.0,0.0,414.36604281797537,312.5816658795891,6.192451632672794,13.125589306542135,0.0,0.2204762098127927,0.5460317163031554,20.57599942500019
lockin_only,full,6144,3,42260e995b534ce1a72018cdffb276d400042f272d0125c313d0428e6f1c7cbf,True,84.90703428342108,25.638825692064255,0.0,0.0,0.0,331.23337120703457,389.10302005621594,6.663976190320908,11.52411540515412,0.0,0.1012695920640826,0.3605793168874818,25.17913534299987
lockin_only,full,6144,4,ea3512ce51f789191da95b138c6ba1423559a7406013fc7a5b62f3095d81c86f,True,60.08767839939698,30.667500584406564,0.0,0.0,0.0,286.82159009444626,207.2859690669572,2.8375945181884425,13.17645133057427,0.0,0.1107564907071483,0.476667698041295,34.68156937399999
lockin_only,full,6144,5,26f69229e5b713901edf5ee48e8e2234e3a7299878c7ec280d66e40406739e8f,True,82.51584870798494,262.70161587769,0.0,0.0,0.0,281.8802271773991,177.6851937606176,7.132626445283409,13.242975110874262,0.0,0.32416145105653144,0.4169436885393018,24.2881064029998
lockin_only,full,6144,6,7c7bd5d68428a96d517e3371b1ae697721e7575d8615ebaecec06a63b4011794,True,28.55596110034273,2.158462113059394,0.0,0.0,0.0,134.81135063505076,106.03579155400173,3.646253836732802,10.351791764239891,0.0,0.029383411054943194,0.29102799877468544,27.54874307299997
lockin_only,full,6144,7,14e9e552c2e2cd6df3d05527f6cdfe1fd38d2d0f6717d9837208956ec876d28f,True,69.17438196978517,26.397663817673806,0.0,0.0,0.0,301.125528656176,277.93766742116844,5.537576240005944,11.571001593042286,0.0,0.10275731374004247,0.4480942489856537,26.24934619600026
