sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
14,2,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,0.22889595213826716,True,0.5250733151080271,True,6.264288143758738e-05,0.00011576592215201131,0.00010620421869196933,5.167003096062852e-05,0.0
14,3,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,0.07441414688530103,True,0.3721753600718379,True,3.2870036058549066e-05,0.0002582469779074392,0.0002034063372391732,0.00018098227230613695,0.0
14,4,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,0.022814491449773367,True,0.27647881847775635,True,0.0003341346223836993,2.655082163660616e-05,0.0003823454768448299,0.00023236880127316264,0.0
14,5,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,0.003411951421379325,False,0.196532138164793,True,0.0002283264277091849,0.0005728116552426998,0.0005184750884438263,0.00041915341482990574,0.0
14,6,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,0.00030539640870071004,False,0.13405595973671114,True,0.007120008464732918,0.0006824609184665764,0.0007401772549747987,0.002307556533700238,0.0
14,7,True,True,8.016268696000225,0.17074432300023545,2.2530995606157775e-05,1.3236088535437707e-06,8.721856613922575e-05,False,0.09188331145375386,True,0.0071412083033319034,0.006421864408933774,0.0009045508074121765,0.0021942220924368147,0.0
15,1,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,1.0,True,1.0,True,2.4112034647841704e-07,3.4307416290069166e-06,6.300522429056316e-07,1.5438087778781284e-05,0.0
15,2,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.2803749206140366,True,0.29092621075863756,True,1.1491731906365473e-06,3.6876245230743625e-06,5.005531357939636e-06,1.7952724308089374e-05,0.0
15,3,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.05120256245601207,True,0.041939223660911455,True,2.8435390157865016e-06,3.946089186745993e-06,5.242923055326386e-05,0.000144173634253689,0.0
15,4,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.009253533401501375,False,0.024235176968496575,True,0.00010608588953011692,7.69644648106471e-05,5.8741128989224316e-05,0.0003760333176279712,0.0
15,5,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.0020769662539049847,False,0.014602675762055784,False,0.0006277808756751035,0.00038027776875626534,0.00010185971767840991,0.0016164453800339728,0.0
15,6,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.0006839738751050042,False,0.009295660778280368,False,0.0009288039186178173,0.000984027055941139,0.00017596642466457087,0.0031431817036843683,0.0
15,7,True,True,5.479144769999948,0.16561790600007953,6.822400249641311e-06,4.6408454842501127e-07,0.00025995728155663516,False,0.007844076028798382,False,0.0005956658685487389,0.001760721713288227,0.00023128832439162555,0.005499775326727452,0.0
16,1,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,1.0,True,1.0,True,3.556188104534234e-05,2.2735584484012694e-05,2.336818511280104e-05,2.3570411698736984e-05,0.0
16,2,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.20956749602168684,True,0.6185632927328304,True,0.00014577421875311219,8.344799689652405e-05,9.396004475639916e-05,5.840256159151192e-05,0.0
16,3,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.06971643995082637,True,0.4449371052859064,True,0.0001633288163625508,0.00016828110590738632,0.00015571579322614708,0.0001322968785620866,0.0
16,4,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.02115201260809364,True,0.3161744273621372,True,0.00035470883397465704,0.000114813459487495,0.00028313695530602723,0.00024516695748299665,0.0
