profile_id,feature_mode,parameter,truth_id,normalized_coordinate,truth_coordinate,is_truth,physical_value,total_loss,ode_success,tafel_failed,runtime_seconds,dc,common_harmonics,dataset_specific_harmonics,phase,lockin_common_amplitude,lockin_dataset_specific_amplitude,lockin_common_phase,lockin_dataset_specific_phase,physical
complex_snr__G_O,complex_snr,G_O,mixed_b,0.325,0.4000000000000001,False,2.59,3.056846264976249,True,False,8.513470174999384,3.9900306261324068,11.290006735689996,0.0,0.0041936296118603835,0.0,0.0,0.0,0.0,3.334469812665155e-07
complex_snr__G_O,complex_snr,G_O,mixed_b,0.35000000000000003,0.4000000000000001,False,2.62,1.8427777528221128,True,False,8.682750982996367,2.0183086159585435,7.194530496847509,0.0,0.0010495570780852475,0.0,0.0,0.0,0.0,9.422642543841633e-08
complex_snr__G_O,complex_snr,G_O,mixed_b,0.375,0.4000000000000001,False,2.65,0.6290225895184645,True,False,9.037768592999782,0.5604840239106994,2.5844851821994963,0.0,0.00014373787543828082,0.0,0.0,0.0,0.0,3.6066883927496705e-09
complex_snr__G_O,complex_snr,G_O,mixed_b,0.4000000000000001,0.4000000000000001,True,2.68,0.0,True,False,9.51256090500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complex_snr__G_O,complex_snr,G_O,mixed_b,0.42500000000000004,0.4000000000000001,False,2.71,1.1784668932423945,True,False,9.915877052000724,0.6428137325387455,5.249472461510167,0.0,4.819488036543668e-05,0.0,0.0,0.0,0.0,7.72826942438027e-08
complex_snr__G_O,complex_snr,G_O,mixed_b,0.45,0.4000000000000001,False,2.74,6.411799143129109,True,False,10.547593212999345,2.6676431414681443,29.391204892853025,0.0,0.00014106896789709488,0.0,0.0,0.0,0.0,6.612356471174531e-06
complex_snr__G_O,complex_snr,G_O,mixed_b,0.47500000000000003,0.4000000000000001,False,2.77,19.426424612022114,True,False,10.80446818099881,6.119253388237174,91.01250102728744,0.0,0.00031041318044752357,0.0,0.0,0.0,0.0,5.823140551853028e-05
complex_snr__G_O,complex_snr,G_O,mixed_b,0.5,0.4000000000000001,False,2.8,45.730523411226194,True,False,11.289752740005497,10.910816194753707,217.7409761298556,0.0,0.0006662387437880039,0.0,0.0,0.0,0.0,0.00015849277790418162
complex_snr__G_O,complex_snr,G_O,mixed_b,0.525,0.4000000000000001,False,2.83,91.66152382187536,True,False,11.47247501599486,16.78043430792198,441.52199800206967,0.0,0.001348967329356391,0.0,0.0,0.0,0.0,0.0038378320557231416
complex_snr__G_O,complex_snr,G_O,mixed_b,0.55,0.4000000000000001,False,2.8600000000000003,158.33952314753,True,False,11.533071949997975,23.063589190850387,768.5499132031531,0.0,0.0025177480030029306,0.0,0.0,0.0,0.0,0.08159559564358149
complex_snr__G_O,complex_snr,G_O,mixed_b,0.5750000000000001,0.4000000000000001,False,2.89,224.97263877216557,True,False,11.475240280000435,28.169464443290458,1096.2705327594492,0.0,0.00427690780595269,0.0,0.0,0.0,0.0,0.4189197502821983
complex_snr__G_O,complex_snr,G_O,mixed_b,0.6000000000000001,0.4000000000000001,False,2.92,243.19978429619368,True,False,12.119306741005857,29.607994431796698,1185.8219980801703,0.0,0.006290783964211019,0.0,0.0,0.0,0.0,0.5626381850371945
complex_snr__G_O,complex_snr,G_O,mixed_b,0.625,0.4000000000000001,False,2.95,196.3902268305893,True,False,12.120510788001411,26.444580622677407,955.1629926112429,0.0,0.007808159933961002,0.0,0.0,0.0,0.0,0.3357527590923544
complex_snr__G_O,complex_snr,G_O,mixed_b,0.65,0.4000000000000001,False,2.98,127.44791303298514,True,False,12.547593586001312,20.647312490342735,616.3025387993965,0.0,0.008991295111796645,0.0,0.0,0.0,0.0,0.2807225800746433
complex_snr__G_O,complex_snr,G_O,mixed_b,0.675,0.4000000000000001,False,3.01,72.16031875528816,True,False,12.478432926996902,14.436198373658762,346.33736893266894,0.0,0.01116072898047909,0.0,0.0,0.0,0.0,0.01686574113259297
complex_snr__G_O,complex_snr,G_O,mixed_b,0.7000000000000001,0.4000000000000001,False,3.04,37.65411317440165,True,False,12.394948124994698,8.948113993731372,179.3016280746489,0.0,0.015964288611850175,0.0,0.0,0.0,0.0,0.004859515016130993
complex_snr__G_O,complex_snr,G_O,mixed_b,0.7250000000000001,0.4000000000000001,False,3.0700000000000003,18.838308451604664,True,False,12.210418831004063,4.652552913543687,89.5132459330829,0.0,0.025505654622874893,0.0,0.0,0.0,0.0,0.00023775677385933842
complex_snr__G_O,complex_snr,G_O,mixed_b,0.75,0.4000000000000001,False,3.1,9.506129762123008,True,False,12.412642741001036,1.7402183605385106,45.74496453483816,0.0,0.04241281062261792,0.0,0.0,0.0,0.0,0.0030531046157537653
complex_snr__G_O,complex_snr,G_O,mixed_b,0.775,0.4000000000000001,False,3.13,5.235538021215284,True,False,12.572113162997994,0.2508225914998572,25.856442267214938,0.0,0.06829315531187104,0.0,0.0,0.0,0.0,0.002132092049752926
complex_snr__G_O,complex_snr,G_O,mixed_b,0.8,0.4000000000000001,False,3.16,3.4643970299799194,True,False,12.73101131200383,0.08976724223519149,17.13148043466432,0.0,0.10067898750916181,0.0,0.0,0.0,0.0,5.848549092421349e-05
complex_snr__G_O,complex_snr,G_O,mixed_b,0.8250000000000001,0.4000000000000001,False,3.19,2.890673379561081,True,False,12.133514566994563,1.0236213209987193,13.29697119384571,0.0,0.13277436449635283,0.0,0.0,0.0,0.0,1.846462138372853e-08
complex_snr__G_O,complex_snr,G_O,mixed_b,0.8500000000000001,0.4000000000000001,False,3.2199999999999998,2.885545308795071,True,False,12.664472960001149,2.696510186014731,11.572494094469192,0.0,0.15872223679192232,0.0,0.0,0.0,0.0,2.669950849743056e-08
complex_snr__G_O,complex_snr,G_O,mixed_b,0.875,0.4000000000000001,False,3.25,3.1288695791845402,True,False,12.57741126500332,4.69397106802934,10.773405715600143,0.0,0.17697106829876888,0.0,0.0,0.0,0.0,4.399444861205754e-08
complex_snr__G_O,complex_snr,G_O,mixed_b,0.9,0.4000000000000001,False,3.2800000000000002,3.4475412091312228,True,False,12.565129006994539,6.658618640679755,10.39033703237377,0.0,0.18875017405005567,0.0,0.0,0.0,0.0,1.985525305373881e-07
complex_snr__G_O,complex_snr,G_O,mixed_b,0.925,0.4000000000000001,False,3.31,23.768444571366512,True,True,12.405481057001452,8.446519730353783,10.19974480730867,0.0,0.1959583191701109,0.0,0.0,0.0,0.0,100.0
complex_snr__G_O,complex_snr,G_O,mixed_b,0.9500000000000001,0.4000000000000001,False,3.34,24.126312879281254,True,True,12.573531693000405,10.329987163966896,10.101356780341636,0.0,0.20022045209774458,0.0,0.0,0.0,0.0,100.0
complex_snr__G_O,complex_snr,G_O,mixed_b,0.9750000000000001,0.4000000000000001,False,3.37,24.752329968090443,True,True,12.442155348995584,13.5096977951363,10.049268974300631,0.0,0.2026830710152937,0.0,0.0,0.0,0.0,100.0
complex_snr__G_O,complex_snr,G_O,mixed_b,1.0,0.4000000000000001,False,3.4,26.40105963521728,True,True,12.7986433699989,21.780038837202692,10.021173383124186,0.0,0.2040859557595332,0.0,0.0,0.0,0.0,100.0
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.0,0.5999999999999999,False,0.8,4.399360746388217,True,False,7.553483973999391,6.55336149109006,15.420946550730994,0.0,0.02249553713428901,0.0,0.0,0.0,0.0,1.529857415500456e-07
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.025,0.5999999999999999,False,0.8250000000000001,3.7712781954101713,True,False,7.761515140002302,4.990993778177472,13.853804367461738,0.0,0.011592787390011433,0.0,0.0,0.0,0.0,4.402163504035953e-08
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.05,0.5999999999999999,False,0.8500000000000001,2.94610271257058,True,False,8.053582034997817,3.33050785025615,11.394503719156889,0.0,0.005501410793231928,0.0,0.0,0.0,0.0,5.826466312559793e-07
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.07500000000000001,0.5999999999999999,False,0.875,1.9637015338798054,True,False,8.208781164998072,1.7864816271522967,8.029024496751564,0.0,0.0029992313819100554,0.0,0.0,0.0,0.0,2.314113256807852e-06
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.1,0.5999999999999999,False,0.9,0.9491020189259203,True,False,8.439722136005003,0.6069216779326925,4.136131761270518,0.0,0.0024479437870616677,0.0,0.0,0.0,0.0,8.711639329104404e-06
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.125,0.5999999999999999,False,0.925,0.16946310494857172,True,False,8.783674989994324,0.029861489487984456,0.8146283373488167,0.0,0.002805169810162517,0.0,0.0,0.0,0.0,2.0528095894961674e-05
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.15000000000000002,0.5999999999999999,False,0.9500000000000001,0.13695533941179708,True,False,8.83087728600367,0.24844445683262117,0.43275004730709166,0.0,0.0035286705040132966,0.0,0.0,0.0,0.0,5.3522415259206877e-05
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.17500000000000002,0.5999999999999999,False,0.9750000000000001,1.765996888114822,True,False,9.415863069996703,1.3916829778403443,7.433803264197073,0.0,0.0043381324180737715,0.0,0.0,0.0,0.0,0.00016006611861903118
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.2,0.5999999999999999,False,1.0,6.582847558694093,True,False,9.599642039000173,3.520992382200742,29.387529467397624,0.0,0.005093253166963894,0.0,0.0,0.0,0.0,0.0006226907051329979
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.225,0.5999999999999999,False,1.0250000000000001,16.95232514067893,True,False,9.705670710005506,6.6324706822162,78.12073516985257,0.0,0.00574721643214586,0.0,0.0,0.0,0.0,0.0026726348937346337
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.25,0.5999999999999999,False,1.05,36.19468752101996,True,False,10.049744012998417,10.657024326381654,170.29724331522752,0.0,0.0063199904999145014,0.0,0.0,0.0,0.0,0.012849972990720033
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.275,0.5999999999999999,False,1.0750000000000002,68.18181354053065,True,False,10.564403323995066,15.43751060378002,325.40474339153644,0.0,0.006873309123247978,0.0,0.0,0.0,0.0,0.05994039821351994
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.30000000000000004,0.5999999999999999,False,1.1,115.32532607780358,True,False,10.590232076996472,20.64448647125689,555.7709456224651,0.0,0.00745175812088156,0.0,0.0,0.0,0.0,0.20374653717512345
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.325,0.5999999999999999,False,1.125,173.1438626078937,True,False,10.684856526000658,25.58684062787009,839.6895553373129,0.0,0.007980094944603854,0.0,0.0,0.0,0.0,0.43493697934100833
complex_snr__G_OH,complex_snr,G_OH,mixed_b,0.35000000000000003,0.5999999999999999,False,1.1500000000000001,222.53223938396923,True,False,10.583094166999217,29.0072240949904,1083.0155203093698,0.0,0.008251403954960186,0.0,0.0,0.0,0.0,0.630201111531007
